concurrency,p90_e2e_latency_ms,p95_itl_ms,total_output_tokens,server_info,total_output_tokens_retokenized,failed,duration,output_throughput,model_id,sharegpt_output_len,task_id,tokenizer_id,max_output_tokens_per_s,endpoint_type,std_tpot_ms,random_range_ratio,repeats,p99_ttft_ms,burstiness,max_concurrent_requests,max_concurrent_num,output_length,std_ttft_ms,std_itl_ms,max_concurrency,backend,dataset_name,total_throughput,completed,total_input_text_tokens,repeat_no,median_ttft_ms,mean_e2e_latency_ms,p99_e2e_latency_ms,mean_itl_ms,request_goodput,date,input_throughput,random_input_len,total_token_throughput,p99_itl_ms,total_input_vision_tokens,accept_length,num_prompts,median_e2e_latency_ms,random_output_len,request_throughput,mean_ttft_ms,base_url,others,median_tpot_ms,total_input_tokens,label,request_rate,hostname,reporter,p99_tpot_ms,input_length,mean_tpot_ms,model,median_itl_ms,timestamp,std_e2e_latency_ms,tag
10,2282.36194710189,9.726192072412232,800,,800,,2.450102656002855,326.5169310518342,,,2026-mi350x8-deepseek,,523.0,,6.192470564612326,0.0,3,1660.6497531327477,,10,40,140,465.11074738725415,27.60192291481306,,sglang,random,12796.198527921382,10,30552,0,1658.393868499843,2098.039962700568,2425.2554897073423,7.524863630349016,,2026-03-17,12469.681596869548,5600,,17.634391981264343,0,2.854362934362934,,2127.6773260033224,140,4.081461638147927,1503.569626697572,http://tp8-sglang-mi350.default.svc.cluster.local:80,sglbench-mi350x8-tp8-sglang-mtp-v0.5.9-rocm720-mi35x-20260317,5.779515525772247,30552,,10000.0,power-bench-sglang-68c659d44d-9blcx,rs-power-cpu-pool-vhkcb,24.659951010812197,5600,7.941753664296965,amd/DeepSeek-R1-MXFP4,4.406086998642422,2026-03-17 22:43:34.370000,200.4820328355201,
10,1268.9491166049265,15.252547351701633,800,,800,,1.3544957549893297,590.6256974620803,,,2026-mi350x8-deepseek,,606.0,,1.5997572554819457,0.0,3,575.9632756582869,,10,40,140,142.96041074744997,10.275507378796771,,sglang,random,23146.62108353893,10,30552,1,572.9494234983576,1039.6360977989389,1338.1532615613833,6.505562632920846,,2026-03-17,22555.99538607685,5600,,17.44647312953021,0,2.8488830486202366,,1086.529199994402,140,7.382821218276004,525.6904505993589,http://tp8-sglang-mi350.default.svc.cluster.local:80,sglbench-mi350x8-tp8-sglang-mtp-v0.5.9-rocm720-mi35x-20260317,6.12763184673841,30552,,10000.0,power-bench-sglang-68c659d44d-9blcx,rs-power-cpu-pool-vhkcb,9.234943921758052,5600,6.447828642077878,amd/DeepSeek-R1-MXFP4,4.585532748023979,2026-03-17 22:43:45.332000,216.07779053867333,
10,995.9793208006885,14.241019950713916,800,,800,,1.0717218009958742,746.4623741502854,,,2026-mi350x8-deepseek,,790.0,,1.2598958070607327,0.0,3,190.18559507996542,,10,40,140,27.969627660266873,3.6770354508385594,,sglang,random,29253.860442949685,10,30552,2,187.4801495068823,663.237104001746,1054.9833155867236,6.134920527873401,,2026-03-17,28507.3980687994,5600,,17.61661596407066,0,2.8486870120652945,,678.3139330000267,140,9.330779676878567,178.57232160313288,http://tp8-sglang-mi350.default.svc.cluster.local:80,sglbench-mi350x8-tp8-sglang-mtp-v0.5.9-rocm720-mi35x-20260317,6.128879545301035,30552,,10000.0,power-bench-sglang-68c659d44d-9blcx,rs-power-cpu-pool-vhkcb,8.832830632866449,5600,6.237506739494026,amd/DeepSeek-R1-MXFP4,4.631524499927764,2026-03-17 22:43:55.954000,237.38375331875937,
11,1366.921510998509,13.452732490259223,874,,872,,1.3789443309942726,633.8181900133792,,,2026-mi350x8-deepseek,,616.0,,7.925015163383892,0.0,3,554.7864535954432,,11,40,140,172.362054197787,12.904075613880448,,sglang,random,24818.260774402606,11,33349,0,551.0208360065008,1020.6405842724384,1368.3920768031385,7.013369466961596,,2026-03-17,24184.442584389228,5600,,18.924266273970716,0,2.842126514131898,,1103.3964329981245,140,7.977116807948709,470.4033853644928,http://tp8-sglang-mi350.default.svc.cluster.local:80,sglbench-mi350x8-tp8-sglang-mtp-v0.5.9-rocm720-mi35x-20260317,5.955500737254093,33349,,10000.0,power-bench-sglang-68c659d44d-9blcx,rs-power-cpu-pool-vhkcb,27.84424041553575,5600,10.123556896899489,amd/DeepSeek-R1-MXFP4,5.141662002036658,2026-03-17 22:44:06.946000,273.1508670312614,
11,1125.0495059939567,9.4151805024012,874,,872,,1.1785550560016418,741.5860595983753,,,2026-mi350x8-deepseek,,801.0,,4.148655212841931,0.0,3,432.5640398048563,,11,40,140,96.54646389920296,7.168689709461387,,sglang,random,29038.100363427,11,33349,1,429.6970089926617,860.0521022731713,1161.1583106088801,5.874750645427079,,2026-03-17,28296.514303828622,5600,,17.821585839265026,0,2.8417530507807376,,955.6672580074519,140,9.333462992656896,399.14508245287425,http://tp8-sglang-mi350.default.svc.cluster.local:80,sglbench-mi350x8-tp8-sglang-mtp-v0.5.9-rocm720-mi35x-20260317,5.392113411824753,33349,,10000.0,power-bench-sglang-68c659d44d-9blcx,rs-power-cpu-pool-vhkcb,18.389218283551084,5600,7.192922091966611,amd/DeepSeek-R1-MXFP4,4.44324750060332,2026-03-17 22:44:17.684000,239.72904421965004,
11,1253.9811290043872,14.455967003596013,874,,872,,1.3267080649966374,658.7734129755329,,,2026-mi350x8-deepseek,,717.0,,4.728760864413853,0.0,3,441.7475448077312,,11,40,140,96.08034015436155,7.2289848624149515,,sglang,random,25795.42621540236,11,33349,2,438.9722600026289,917.1773588194892,1312.2056039050224,6.480936407851356,,2026-03-17,25136.652802426826,5600,,16.84991884394548,0,2.84002478314746,,976.3826950074872,140,8.291198561476959,408.7126103642566,http://tp8-sglang-mi350.default.svc.cluster.local:80,sglbench-mi350x8-tp8-sglang-mtp-v0.5.9-rocm720-mi35x-20260317,5.854745561205916,33349,,10000.0,power-bench-sglang-68c659d44d-9blcx,rs-power-cpu-pool-vhkcb,20.809616397455105,5600,7.611596823864844,amd/DeepSeek-R1-MXFP4,4.8368753341492265,2026-03-17 22:44:28.574000,298.29971318796464,
12,2393.0501713068224,11.486128403339535,865,,865,,2.577936454996234,335.539690407638,,,2026-mi350x8-deepseek,,520.0,,4.134141020424716,0.0,3,1679.4310502288863,,12,40,140,434.40544635140475,31.19955707003257,,sglang,random,14614.790029824471,12,36811,0,1676.1421315022744,2092.6637894202336,2547.8137199848425,7.698108423174389,,2026-03-17,14279.250339416834,5600,,18.013120801188066,0,2.8369719981015664,,2068.313894007588,140,4.654885878487463,1545.449442169532,http://tp8-sglang-mi350.default.svc.cluster.local:80,sglbench-mi350x8-tp8-sglang-mtp-v0.5.9-rocm720-mi35x-20260317,5.706875544929062,36811,,10000.0,power-bench-sglang-68c659d44d-9blcx,rs-power-cpu-pool-vhkcb,19.130251820224558,5600,7.089854222422171,amd/DeepSeek-R1-MXFP4,4.659342746890616,2026-03-17 22:44:40.769000,250.19942064527683,
12,1186.201283503033,9.967922502255533,865,,865,,1.3267750410013832,651.9567924243897,,,2026-mi350x8-deepseek,,761.0,,5.209017753281843,0.0,3,442.2111852989474,,12,40,140,94.59962344677045,7.379862367302765,,sglang,random,28396.675273273187,12,36811,1,439.3702180022956,865.8374935039319,1303.2749938809138,6.3995403411444975,,2026-03-17,27744.7184808488,5600,,18.717203638516374,0,2.8392116182572615,,839.0622145016096,140,9.044487293748759,410.930574585412,http://tp8-sglang-mi350.default.svc.cluster.local:80,sglbench-mi350x8-tp8-sglang-mtp-v0.5.9-rocm720-mi35x-20260317,6.063270329430482,36811,,10000.0,power-bench-sglang-68c659d44d-9blcx,rs-power-cpu-pool-vhkcb,22.890224648548102,5600,7.674385271633419,amd/DeepSeek-R1-MXFP4,4.768133752804715,2026-03-17 22:44:51.667000,239.90569611389586,
12,912.1688958970481,11.566196192870843,865,,865,,1.0819430069968803,799.4875833625996,,,2026-mi350x8-deepseek,,849.0,,1.6831961119512677,0.0,3,202.63381627824856,,12,40,140,27.256391873708633,3.589246157122356,,sglang,random,34822.53663672752,12,36811,2,199.66770750033902,625.8038022521456,1053.9490766168456,6.108829070332051,,2026-03-17,34023.04905336492,5600,,18.38005776226055,0,2.835693737552556,,621.3231765068485,140,11.091157225839533,191.56201358418912,http://tp8-sglang-mi350.default.svc.cluster.local:80,sglbench-mi350x8-tp8-sglang-mtp-v0.5.9-rocm720-mi35x-20260317,5.939392818369137,36811,,10000.0,power-bench-sglang-68c659d44d-9blcx,rs-power-cpu-pool-vhkcb,11.023200072286102,5600,6.424113205409024,amd/DeepSeek-R1-MXFP4,4.785824999999022,2026-03-17 22:45:02.383000,238.8851303293093,
13,2321.515011403244,13.60455159156115,920,,917,,2.614802800002508,351.8429764566252,,,2026-mi350x8-deepseek,,611.0,,4.122372142689939,0.0,3,1634.6621582855005,,13,40,140,409.5245999018275,29.636849260357202,,sglang,random,14889.459350419334,13,38013,0,1631.1776030051988,2073.4677799236333,2570.8724479982625,8.02908214994143,,2026-03-17,14537.61637396271,5600,,18.818157119094394,0,2.830743027464339,,2045.3417990065645,140,4.971694232539269,1513.2787724623295,http://tp8-sglang-mi350.default.svc.cluster.local:80,sglbench-mi350x8-tp8-sglang-mtp-v0.5.9-rocm720-mi35x-20260317,6.827290136822161,38013,,10000.0,power-bench-sglang-68c659d44d-9blcx,rs-power-cpu-pool-vhkcb,20.007238375746518,5600,7.852603703272993,amd/DeepSeek-R1-MXFP4,4.821440499654273,2026-03-17 22:45:14.665000,243.14782653607344,
13,871.228697191691,12.298843795724677,920,,918,,1.1576223360025324,794.7324195358195,,,2026-mi350x8-deepseek,,893.0,,0.9349612499772987,0.0,3,194.64518560038414,,13,40,140,25.280758669585957,3.5478364243028064,,sglang,random,33631.86661933485,13,38013,1,191.02864799788222,620.0247418477934,1115.6472242000743,6.2482030043771735,,2026-03-17,32837.13419979903,5600,,18.780540632724293,0,2.8312655086848637,,605.959234002512,140,11.229914623875711,184.0863831558426,http://tp8-sglang-mi350.default.svc.cluster.local:80,sglbench-mi350x8-tp8-sglang-mtp-v0.5.9-rocm720-mi35x-20260317,6.375222999994303,38013,,10000.0,power-bench-sglang-68c659d44d-9blcx,rs-power-cpu-pool-vhkcb,8.272973391999253,5600,6.4535823446117195,amd/DeepSeek-R1-MXFP4,4.792331001226557,2026-03-17 22:45:25.392000,235.8037443542819,
13,1137.6751178031554,14.167744602309536,920,,918,,1.3500796740117949,681.4412643264211,,,2026-mi350x8-deepseek,,804.0,,4.2846790416036,0.0,3,452.56519759772345,,13,40,140,123.25592125138762,9.18160028810317,,sglang,random,28837.557330457126,13,38013,2,449.74692599498667,884.6453781532966,1315.4730293591272,6.984805260175765,,2026-03-17,28156.116066130704,5600,,18.74693336925702,0,2.827078148332504,,876.6380679880967,140,9.629061343742908,397.31515015256053,http://tp8-sglang-mi350.default.svc.cluster.local:80,sglbench-mi350x8-tp8-sglang-mtp-v0.5.9-rocm720-mi35x-20260317,6.553719939838629,38013,,10000.0,power-bench-sglang-68c659d44d-9blcx,rs-power-cpu-pool-vhkcb,20.67025466760553,5600,8.14256042940543,amd/DeepSeek-R1-MXFP4,4.806623499462148,2026-03-17 22:45:36.305000,233.05698001230078,
14,2305.6044961937005,10.209525249592843,1030,,1030,,2.400027752009919,429.1617041250543,,,2026-mi350x8-deepseek,,830.0,,4.2079011276012945,0.0,3,1506.2059069763927,,14,40,140,361.64109813097315,25.657215689726083,,sglang,random,18516.035892828433,14,43409,0,1502.281724497152,1950.282883858433,2378.6901756482257,7.551943337588684,,2026-03-17,18086.87418870338,5600,,18.61779465980363,0,2.825795323878881,,1972.824265503732,140,5.8332658813114175,1402.2214637142108,http://tp8-sglang-mi350.default.svc.cluster.local:80,sglbench-mi350x8-tp8-sglang-mtp-v0.5.9-rocm720-mi35x-20260317,6.770876852320525,43409,,10000.0,power-bench-sglang-68c659d44d-9blcx,rs-power-cpu-pool-vhkcb,19.135494159741647,5600,8.359748598648503,amd/DeepSeek-R1-MXFP4,4.7450426645809785,2026-03-17 22:45:48.231000,248.61633293362584,
14,985.1141099992675,13.308694993611425,1030,,1030,,1.0629309170035413,969.018760789859,,,2026-mi350x8-deepseek,,1013.0,,3.709415335119996,0.0,3,193.57560025062412,,14,40,140,24.760813564727737,3.5682633414933984,,sglang,random,41807.98515605878,14,43409,1,190.0833604959189,639.1720676422535,1048.428265706607,6.282688582717765,,2026-03-17,40838.96639526892,5600,,18.58701300952817,0,2.8269212855146715,,648.090560498531,140,13.171128787434977,183.22223407241316,http://tp8-sglang-mi350.default.svc.cluster.local:80,sglbench-mi350x8-tp8-sglang-mtp-v0.5.9-rocm720-mi35x-20260317,6.463783777365627,43409,,10000.0,power-bench-sglang-68c659d44d-9blcx,rs-power-cpu-pool-vhkcb,18.902726129370933,5600,7.706348731435593,amd/DeepSeek-R1-MXFP4,4.796240997772354,2026-03-17 22:45:58.879000,247.10970002234285,
14,1224.0253747993847,9.827025496633723,1030,,1030,,1.3219539109995821,779.1497051672368,,,2026-mi350x8-deepseek,,882.0,,3.7448175698218114,0.0,3,453.2445629496942,,14,40,140,88.85662975400378,6.075944271376291,,sglang,random,33616.149269831876,14,43409,2,449.5696105004754,882.547543783273,1299.3445499926747,6.304188844482928,,2026-03-17,32836.99956466464,5600,,18.84694625114208,0,2.8296727924697445,,863.3624374924693,140,10.590384342078947,425.0375044960362,http://tp8-sglang-mi350.default.svc.cluster.local:80,sglbench-mi350x8-tp8-sglang-mtp-v0.5.9-rocm720-mi35x-20260317,6.405671671415355,43409,,10000.0,power-bench-sglang-68c659d44d-9blcx,rs-power-cpu-pool-vhkcb,18.973770716506152,5600,7.698833010573327,amd/DeepSeek-R1-MXFP4,4.674018749938114,2026-03-17 22:46:09.802000,241.78069127334112,
15,1431.2201479944633,10.023456001363229,1091,,1091,,1.4983942819962977,728.1127625143298,,,2026-mi350x8-deepseek,,719.0,,3.6515026446717314,0.0,3,637.2283818220603,,15,40,140,133.74760012734785,9.955417256750929,,sglang,random,33284.964177488255,15,48783,0,632.4248290038668,1071.2397019340037,1480.1854132363223,6.610946692331053,,2026-03-17,32556.851414973924,5600,,19.090987501840573,0,2.8325024053179395,,1056.7098720057402,140,10.010716258217183,597.0088485327627,http://tp8-sglang-mi350.default.svc.cluster.local:80,sglbench-mi350x8-tp8-sglang-mtp-v0.5.9-rocm720-mi35x-20260317,6.198411614604993,48783,,10000.0,power-bench-sglang-68c659d44d-9blcx,rs-power-cpu-pool-vhkcb,18.615251846495077,5600,7.713278245146596,amd/DeepSeek-R1-MXFP4,4.830707246583188,2026-03-17 22:46:20.802000,242.70046968029084,
15,1011.0261039953912,15.115744758077199,1091,,1091,,1.079338663010276,1010.8041501609889,,,2026-mi350x8-deepseek,,1071.0,,3.885675621358385,0.0,3,197.50370743364329,,15,40,140,24.895053713866925,3.7581733505618677,,sglang,random,46207.92500928429,15,48783,1,193.67807000526227,670.3165827998115,1060.1851538190385,6.735833892200058,,2026-03-17,45197.1208591233,5600,,19.562034751288593,0,2.826866672253415,,666.5565729927039,140,13.897398948134587,187.12751833275738,http://tp8-sglang-mi350.default.svc.cluster.local:80,sglbench-mi350x8-tp8-sglang-mtp-v0.5.9-rocm720-mi35x-20260317,6.830469328065192,48783,,10000.0,power-bench-sglang-68c659d44d-9blcx,rs-power-cpu-pool-vhkcb,20.16402747743995,5600,8.159047213055114,amd/DeepSeek-R1-MXFP4,5.367890000343323,2026-03-17 22:46:31.357000,254.04282718617665,
15,1000.9147453965852,10.213263372861547,1091,,1091,,1.080729950001114,1009.502882749641,,,2026-mi350x8-deepseek,,1066.0,,3.3831956676372297,0.0,3,205.85849046416115,,15,40,140,25.865279126562704,3.517455202678356,,sglang,random,46148.438839830975,15,48783,2,201.3500259927241,652.5436651320585,1069.1027138798381,6.386309608695492,,2026-03-17,45138.93595708133,5600,,19.016647755051963,0,2.8284614754769506,,632.7454029960791,140,13.879508012139885,194.42627319755653,http://tp8-sglang-mi350.default.svc.cluster.local:80,sglbench-mi350x8-tp8-sglang-mtp-v0.5.9-rocm720-mi35x-20260317,6.679248859427389,48783,,10000.0,power-bench-sglang-68c659d44d-9blcx,rs-power-cpu-pool-vhkcb,18.099036179773968,5600,7.709009250770905,amd/DeepSeek-R1-MXFP4,4.906367124931421,2026-03-17 22:46:41.905000,238.9113517411646,
16,2422.010586997203,10.53693642970724,1114,,1109,,2.5095777249953244,443.8993815192855,,,2026-mi350x8-deepseek,,578.0,,8.136428144654465,0.0,3,1697.978904358024,,16,40,140,386.75002229324724,28.068731845895307,,sglang,random,21657.0299690962,16,53236,0,1693.436503999692,2132.826520125491,2489.2539770982694,7.853554132055107,,2026-03-17,21213.130587576914,5600,,19.441219880536664,0,2.8259503612943764,,2150.849409001239,140,6.3755745999179245,1593.8703768761115,http://tp8-sglang-mi350.default.svc.cluster.local:80,sglbench-mi350x8-tp8-sglang-mtp-v0.5.9-rocm720-mi35x-20260317,7.425699220584647,53236,,10000.0,power-bench-sglang-68c659d44d-9blcx,rs-power-cpu-pool-vhkcb,35.64810340252006,5600,9.860650403733514,amd/DeepSeek-R1-MXFP4,5.001492876544944,2026-03-17 22:46:53.880000,241.5441549471297,
16,930.6593080036691,12.799188448843559,1114,,1109,,1.0365947429963853,1074.6726312540104,,,2026-mi350x8-deepseek,,1108.0,,3.58362850848608,0.0,3,198.22501435046433,,16,40,140,24.292273012325573,3.688339542122688,,sglang,random,52431.29040274279,16,53236,1,193.89119600964477,637.5624698775937,1014.3690399010666,6.554349767787315,,2026-03-17,51356.617771488774,5600,,18.844081229908625,0,2.8249404166987007,,676.0561310002231,140,15.43515448838794,187.7637033139763,http://tp8-sglang-mi350.default.svc.cluster.local:80,sglbench-mi350x8-tp8-sglang-mtp-v0.5.9-rocm720-mi35x-20260317,7.127820717813966,53236,,10000.0,power-bench-sglang-68c659d44d-9blcx,rs-power-cpu-pool-vhkcb,19.232825244502493,5600,8.002449211082933,amd/DeepSeek-R1-MXFP4,5.067486665211618,2026-03-17 22:47:04.473000,249.54902545496898,
16,1216.6250105074141,10.602351699708047,1114,,1111,,1.2794319110107608,870.6989331850662,,,2026-mi350x8-deepseek,,924.0,,3.444445170309594,0.0,3,458.1094701512484,,16,40,140,83.85886689624978,8.282986964089663,,sglang,random,42479.790860510184,16,53236,2,453.76928050245624,902.0701530635051,1262.9651085553633,6.844278232251525,,2026-03-17,41609.09192732512,5600,,20.138555384182833,0,2.8222664895971667,,914.9712789949263,140,12.505550207325905,432.37563668753864,http://tp8-sglang-mi350.default.svc.cluster.local:80,sglbench-mi350x8-tp8-sglang-mtp-v0.5.9-rocm720-mi35x-20260317,7.402965680411711,53236,,10000.0,power-bench-sglang-68c659d44d-9blcx,rs-power-cpu-pool-vhkcb,18.8850811964325,5600,8.135587557467003,amd/DeepSeek-R1-MXFP4,5.080743747384986,2026-03-17 22:47:15.318000,250.2065055010553,
17,2752.0647922036005,19.46256210067071,1236,,1233,,2.830148132998147,436.72625668912616,,,2026-mi350x8-deepseek,,1112.0,,19.530321557615085,0.0,3,1878.1768728338648,,17,40,140,416.712844213367,27.07804008560401,,sglang,random,20293.637400229185,17,56198,0,1873.7904550071107,2422.9151501178208,2809.5825713174418,9.110261957308486,,2026-03-17,19856.91114354006,5600,,45.63068900461076,0,2.8210094319245447,,2442.7342859999044,140,6.006752721452383,1769.6498171169558,http://tp8-sglang-mi350.default.svc.cluster.local:80,sglbench-mi350x8-tp8-sglang-mtp-v0.5.9-rocm720-mi35x-20260317,8.991042278720386,56198,,10000.0,power-bench-sglang-68c659d44d-9blcx,rs-power-cpu-pool-vhkcb,79.98128341635622,5600,14.891686659786137,amd/DeepSeek-R1-MXFP4,5.37896425157669,2026-03-17 22:47:27.701000,263.44930256420054,
17,1386.2788640049985,14.943741098977625,1236,,1233,,1.5194061899965163,813.4756907913044,,,2026-mi350x8-deepseek,,814.0,,4.249881158457491,0.0,3,583.7469869572669,,17,40,140,113.72435474776604,8.750473222513953,,sglang,random,37800.29354766001,17,56198,1,579.1287589963758,1053.09672047117,1491.4083300746279,7.001664794119013,,2026-03-17,36986.81785686871,5600,,19.583861328137573,0,2.8182069728832317,,1091.7937320045894,140,11.18858150764739,551.0300734133447,http://tp8-sglang-mi350.default.svc.cluster.local:80,sglbench-mi350x8-tp8-sglang-mtp-v0.5.9-rocm720-mi35x-20260317,7.128018590843898,56198,,10000.0,power-bench-sglang-68c659d44d-9blcx,rs-power-cpu-pool-vhkcb,21.028847667435183,5600,8.576069721575664,amd/DeepSeek-R1-MXFP4,5.0359702509013005,2026-03-17 22:47:38.749000,267.3486282357687,
17,1284.5139767974615,16.099360297084782,1236,,1233,,1.321338221008773,935.4153087741444,,,2026-mi350x8-deepseek,,1013.0,,3.971903795299913,0.0,3,455.1971299597062,,17,40,140,110.20941758021485,8.26908407734796,,sglang,random,43466.539517907935,17,56198,2,449.41565800399985,921.1726489439196,1301.9796633615624,7.125606747310997,,2026-03-17,42531.12420913379,5600,,19.929520885343663,0,2.819342569953817,,911.2947500107111,140,12.865744538155708,410.2189328833072,http://tp8-sglang-mi350.default.svc.cluster.local:80,sglbench-mi350x8-tp8-sglang-mtp-v0.5.9-rocm720-mi35x-20260317,7.314278194224361,56198,,10000.0,power-bench-sglang-68c659d44d-9blcx,rs-power-cpu-pool-vhkcb,20.50161896862555,5600,8.487217843374248,amd/DeepSeek-R1-MXFP4,4.987166998034809,2026-03-17 22:47:49.611000,267.59054051742163,
18,2612.8863038960844,27.71646339970175,1267,,1264,,2.669875626001158,474.55394088812534,,,2026-mi350x8-deepseek,,832.0,,26.490004676967203,0.0,3,1672.651956663758,,18,40,140,360.14914116508226,28.876220961043142,,sglang,random,22465.840511768463,18,58714,0,1667.7727144997334,2268.005841668734,2650.544701963663,9.906936465168176,,2026-03-17,21991.28657088034,5600,,60.88476049626479,0,2.8162521161609586,,2318.8040319946595,140,6.741887084440612,1580.5685511117592,http://tp8-sglang-mi350.default.svc.cluster.local:80,sglbench-mi350x8-tp8-sglang-mtp-v0.5.9-rocm720-mi35x-20260317,10.551699039290632,58714,,10000.0,power-bench-sglang-68c659d44d-9blcx,rs-power-cpu-pool-vhkcb,107.97496936766242,5600,19.315266525706456,amd/DeepSeek-R1-MXFP4,5.68496249979944,2026-03-17 22:48:01.881000,262.7472136350644,
18,1027.527142202598,17.709986600675617,1267,,1265,,1.0845943239983171,1168.178711584301,,,2026-mi350x8-deepseek,,1230.0,,3.541469691360123,0.0,3,213.3122225398256,,18,40,140,23.446420722043698,3.962245046528446,,sglang,random,55302.70505093761,18,58714,1,206.64247599779628,679.2179244423297,1065.7981347384339,6.879921758200603,,2026-03-17,54134.52633935332,5600,,19.79233632737305,0,2.8126516021958383,,728.153267496964,140,16.596066936477836,201.82180494319053,http://tp8-sglang-mi350.default.svc.cluster.local:80,sglbench-mi350x8-tp8-sglang-mtp-v0.5.9-rocm720-mi35x-20260317,7.516199028722595,58714,,10000.0,power-bench-sglang-68c659d44d-9blcx,rs-power-cpu-pool-vhkcb,19.76891335594699,5600,8.326748282431886,amd/DeepSeek-R1-MXFP4,5.438288499135524,2026-03-17 22:48:12.548000,263.9120245655067,
18,1315.4763634054689,17.235406592953883,1267,,1262,,1.462700825999491,866.2058416041675,,,2026-mi350x8-deepseek,,987.0,,3.508757521371203,0.0,3,467.8765522209869,,18,40,140,79.44011758084018,6.036005011061719,,sglang,random,41007.018615043075,18,58714,2,462.0550860054209,944.1012103343382,1436.3060091508667,7.221083900706415,,2026-03-17,40140.812773438905,5600,,20.224515272420813,0,2.8077182649242283,,966.5905105066486,140,12.306002485299933,443.0327001124776,http://tp8-sglang-mi350.default.svc.cluster.local:80,sglbench-mi350x8-tp8-sglang-mtp-v0.5.9-rocm720-mi35x-20260317,7.209900279831917,58714,,10000.0,power-bench-sglang-68c659d44d-9blcx,rs-power-cpu-pool-vhkcb,19.71634519313477,5600,8.3308150569898,amd/DeepSeek-R1-MXFP4,5.900788998890978,2026-03-17 22:48:23.633000,287.4234357114441,
19,2394.1469462006353,15.087860652420206,1331,,1331,,2.481217814987758,536.4301319941018,,,2026-mi350x8-deepseek,,942.0,,5.717468069211104,0.0,3,1549.4079823076027,,19,40,140,324.0091284645235,23.448970379556467,,sglang,random,24301.373154656918,19,58966,0,1543.7196230050176,2014.1590388942095,2461.563441575854,7.913317025158016,,2026-03-17,23764.943022662814,5600,,19.84757641883334,0,2.8041928970186483,,2014.622512011556,140,7.657530058518358,1467.7176991566453,http://tp8-sglang-mi350.default.svc.cluster.local:80,sglbench-mi350x8-tp8-sglang-mtp-v0.5.9-rocm720-mi35x-20260317,6.9190100743868275,58966,,10000.0,power-bench-sglang-68c659d44d-9blcx,rs-power-cpu-pool-vhkcb,27.03488653585202,5600,9.090348706373112,amd/DeepSeek-R1-MXFP4,5.5134127505880315,2026-03-17 22:48:35.704000,271.8054339824474,
19,1079.0362375904806,18.288534853491004,1331,,1331,,1.2042267690121662,1105.2735533290183,,,2026-mi350x8-deepseek,,1252.0,,3.5787694636769394,0.0,3,209.35206334950635,,19,40,140,23.178850360533037,4.122774902548221,,sglang,random,50071.134068429616,19,58966,1,203.6598949925974,686.4198954196917,1182.998105698498,7.064212804080609,,2026-03-17,48965.8605151006,5600,,20.649484993045974,0,2.801497040733434,,657.5159810017794,140,15.777759213562247,198.61177884051455,http://tp8-sglang-mi350.default.svc.cluster.local:80,sglbench-mi350x8-tp8-sglang-mtp-v0.5.9-rocm720-mi35x-20260317,7.208396759042245,58966,,10000.0,power-bench-sglang-68c659d44d-9blcx,rs-power-cpu-pool-vhkcb,20.140541109960232,5600,8.37612069173155,amd/DeepSeek-R1-MXFP4,5.437495499791112,2026-03-17 22:48:46.550000,278.8884312127328,
19,1257.9031029890757,10.852726001758128,1331,,1331,,1.3443819810054265,990.0459979421782,,,2026-mi350x8-deepseek,,1051.0,,3.6222661710582447,0.0,3,482.05904129950795,,19,40,140,79.8999120467355,5.946614921834167,,sglang,random,44851.092064552606,19,58966,2,477.1843360067578,929.9638880505594,1322.0129602198722,6.826615501500871,,2026-03-17,43861.04606661043,5600,,21.452091687242522,0,2.800719343598966,,915.549736993853,140,14.132888024719298,458.5621894197845,http://tp8-sglang-mi350.default.svc.cluster.local:80,sglbench-mi350x8-tp8-sglang-mtp-v0.5.9-rocm720-mi35x-20260317,6.860533495883896,58966,,10000.0,power-bench-sglang-68c659d44d-9blcx,rs-power-cpu-pool-vhkcb,19.747321965749144,5600,8.337420570248703,amd/DeepSeek-R1-MXFP4,5.378130248573143,2026-03-17 22:48:57.520000,247.41907671049987,
20,2564.7406192074413,10.909456505032722,1381,,1381,,2.6567791650013532,519.8023299009485,,,2026-mi350x8-deepseek,,745.0,,6.072481713779037,0.0,3,1732.9585373515147,,20,40,140,355.1829517270792,25.79126738352824,,sglang,random,24055.06669199111,20,62528,0,1727.4792769967462,2195.1586408511503,2630.1463306233927,8.067144256432094,,2026-03-17,23535.264362090158,5600,,21.059121206053536,0,2.8015964767409853,,2197.79321399983,140,7.52791209125197,1646.1838779017853,http://tp8-sglang-mi350.default.svc.cluster.local:80,sglbench-mi350x8-tp8-sglang-mtp-v0.5.9-rocm720-mi35x-20260317,7.095976399489843,62528,,10000.0,power-bench-sglang-68c659d44d-9blcx,rs-power-cpu-pool-vhkcb,29.315162424369607,5600,9.220697653551836,amd/DeepSeek-R1-MXFP4,5.387137502111727,2026-03-17 22:49:09.759000,258.0607486886048,
